year,species_code,age,males,females,unsexed
1984,30050,52,0,94790.57142857142,0
1984,30050,54,0,25100,0
1984,30050,55,117462.25,0,0
1984,30050,57,0,33647.5,0
1984,30050,60,0,101715.20000000001,0
1984,30050,65,207405.5,0,0
1984,30050,75,17990.75,0,0
1987,30050,4,17425,0,0
1987,30050,5,21660.5,158044,0
1987,30050,6,1321528.7666666666,596551.1666666666,0
1987,30050,7,791392.8166666667,560284.5,0
1987,30050,8,121192,611834.3333333334,0
1987,30050,9,714666.9666666667,464195.6,0
1987,30050,10,743875.8583333333,823604.0037878788,0
1987,30050,11,1824670.2333333334,2236463.6966450214,0
1987,30050,12,1581067.6416666666,1239354.2515151515,0
1987,30050,13,436103.675,958740.5645021645,0
1987,30050,14,755266.1166666667,554049.2133116883,0
1987,30050,15,735407.7666666666,572425.0989177489,0
1987,30050,16,151305.39166666666,307557.60378787876,0
1987,30050,17,267779.1,236257.09999999998,0
1987,30050,18,118659.55833333332,319781.63636363635,0
1987,30050,19,169265.25,61337.63636363637,0
1987,30050,20,0,113138.14285714286,0
1987,30050,21,703028,52571.13333333333,0
1987,30050,22,0,207024,0
1987,30050,23,302263.92500000005,421647.9333333333,0
1987,30050,24,0,343907.2,0
1987,30050,25,0,199624.96969696967,0
1987,30050,26,0,207024,0
1987,30050,27,0,131114.8333333333,0
1987,30050,28,135817.125,52571.13333333333,0
1987,30050,29,785095,131114.8333333333,0
1987,30050,30,302924.2,441826.1333333333,0
1987,30050,31,215963,457971.6,0
1987,30050,32,346263.39166666666,498061.47619047615,0
1987,30050,33,463537.92500000005,307973.63636363635,0
1987,30050,34,0,303068.43333333335,0
1987,30050,35,161274,61337.63636363637,0
1987,30050,36,166446.80000000002,276574.6666666666,0
1987,30050,37,366215.92500000005,0,0
1987,30050,38,0,207024,0
1987,30050,39,215963,0,0
1987,30050,41,166446.80000000002,0,0
1987,30050,42,686747,131114.8333333333,0
1987,30050,43,215963,0,0
1987,30050,45,49172.26666666666,0,0
1987,30050,48,116057,0,0
1990,30050,3,14751,31073,0
1990,30050,4,9405,87153,7101
1990,30050,5,163909.3333333333,76710.66666666666,0
1990,30050,6,268790.8333333333,157699.66666666666,6444
1990,30050,7,557538.6666666666,1073309.8333333333,3222
1990,30050,8,848031,1232379,0
1990,30050,9,1693389.5,2860301.8333333335,0
1990,30050,10,3675902.833333333,3293081.466666667,0
1990,30050,11,1991800.6666666665,1809018.4666666666,0
1990,30050,12,545554.9666666667,411828,0
1990,30050,13,1386733.0833333333,879666.3,0
1990,30050,14,1470323.05,2156103.1,0
1990,30050,15,663050.25,515411,0
1990,30050,16,544611,0,0
1990,30050,17,311419.5833333333,0,0
1990,30050,18,0,147831,0
1990,30050,19,144574.25,709579.7,0
1990,30050,20,153820.5,147831,0
1990,30050,21,0,364904.05000000005,0
1990,30050,22,0,306913.2,0
1990,30050,23,254121.5,153409.8333333333,0
1990,30050,24,0,874815.6333333333,0
1990,30050,25,131977,49715,0
1990,30050,26,188380.3,229434.7,0
1990,30050,28,254121.5,175877.3333333333,0
1990,30050,29,499397.8333333333,312751.0333333333,0
1990,30050,30,0,211360.80000000002,0
1990,30050,31,467557.25,252800.25,0
1990,30050,32,0,454784.0833333333,0
1990,30050,33,210338.5,461089.25,0
1990,30050,34,555055.8333333333,193245.3333333333,0
1990,30050,35,844723.3333333333,0,0
1990,30050,36,827413.5,329612.8333333333,0
1990,30050,37,367003.6666666666,70093.5,0
1990,30050,38,134089,176203,0
1990,30050,39,224261.6,54848,0
1990,30050,40,0,387238.13333333336,0
1990,30050,41,143099.66666666666,176203,0
1990,30050,43,0,345255,0
1990,30050,44,0,153409.8333333333,0
1990,30050,47,0,76620.33333333333,0
1990,30050,48,14375,0,0
1990,30050,53,0,193245.3333333333,0
1990,30050,65,0,34760.5,0
1990,30050,73,180962,0,0
1993,30050,2,60239.5,174802.75,137089.32142857142
1993,30050,3,1057713.4555555556,203931.5,817510.4722222222
1993,30050,4,293678.8222222222,212262.5,236296.25238095236
1993,30050,5,441215.6111111111,128190.75,86771.23333333334
1993,30050,6,621070.6111111111,768770.2200280112,48869.69516908212
1993,30050,7,503487.3990323402,388151.2392857143,49288.94223602484
1993,30050,8,705763.1325896326,564905.7976978903,10204.092857142858
1993,30050,9,1631970.033634666,1320478.2357866077,38282.71207729469
1993,30050,10,2166042.252255914,2243041.5236236155,13756.641680782985
1993,30050,11,1901566.0971503987,2133235.0935789957,7767.934610075914
1993,30050,12,2704476.0669257212,2724154.040521862,28411.119000564653
