sim,year,species_code,ess,value,region
14,2009,10200,ess_f,33.53024744552594,E
14,2011,10200,ess_f,497.2671576007666,E
14,2013,10200,ess_f,81.06824665815347,E
14,2015,10200,ess_f,46.41464885794477,E
14,2017,10200,ess_f,15.881627503380216,E
14,2019,10200,ess_f,84.69524006814136,E
14,1984,10200,ess_m,84.86294049976361,E
14,1987,10200,ess_m,56.22440281175301,E
14,1990,10200,ess_m,NA,E
14,1993,10200,ess_m,NA,E
14,1996,10200,ess_m,6.643630593298079,E
14,1999,10200,ess_m,64.7923839791758,E
14,2003,10200,ess_m,54.38763732265571,E
14,2005,10200,ess_m,44.28636561873367,E
14,2007,10200,ess_m,179.1258663437202,E
14,2009,10200,ess_m,93.88257614853818,E
14,2011,10200,ess_m,109.28825464854678,E
14,2013,10200,ess_m,166.86649164264423,E
14,2015,10200,ess_m,47.44161266462988,E
14,2017,10200,ess_m,65.43052091550447,E
14,2019,10200,ess_m,83.11040800863645,E
14,1984,10200,ess_t,286.9375812651183,E
14,1987,10200,ess_t,190.3975385398244,E
14,1990,10200,ess_t,781.3158634255344,E
14,1993,10200,ess_t,NA,E
14,1996,10200,ess_t,33.39527356458998,E
14,1999,10200,ess_t,88.58383691678112,E
14,2003,10200,ess_t,80.86764049951991,E
14,2005,10200,ess_t,59.58986990708235,E
14,2007,10200,ess_t,85.55503004985583,E
14,2009,10200,ess_t,113.29448631804587,E
14,2011,10200,ess_t,272.165093917075,E
14,2013,10200,ess_t,219.6584721613553,E
14,2015,10200,ess_t,107.7396904505001,E
14,2017,10200,ess_t,38.46843640496688,E
14,2019,10200,ess_t,133.7568548431126,E
15,1984,10200,ess_f,149.58128212773192,E
15,1993,10200,ess_f,NA,E
15,1996,10200,ess_f,8.351613767804864,E
15,1999,10200,ess_f,11.712846003393791,E
15,2003,10200,ess_f,109.9877194460486,E
15,2005,10200,ess_f,132.1723738083836,E
15,2007,10200,ess_f,3.2890399627333453,E
15,2009,10200,ess_f,33.40514359268654,E
15,2011,10200,ess_f,64.44792480818339,E
15,2013,10200,ess_f,60.55359973391217,E
15,2015,10200,ess_f,18.04246003162268,E
15,2017,10200,ess_f,91.56491442149088,E
15,2019,10200,ess_f,125.54154850634919,E
15,1984,10200,ess_m,240.31988563643287,E
15,1993,10200,ess_m,NA,E
15,1996,10200,ess_m,3.2511411979740306,E
15,1999,10200,ess_m,99.16193929859095,E
15,2003,10200,ess_m,73.67067281207872,E
15,2005,10200,ess_m,67.03526224297185,E
15,2007,10200,ess_m,28.352500400488324,E
15,2009,10200,ess_m,100.92262825498783,E
15,2011,10200,ess_m,97.8230176879588,E
15,2013,10200,ess_m,76.36576201296751,E
15,2015,10200,ess_m,5.493004313642539,E
15,2017,10200,ess_m,66.2771889402059,E
15,2019,10200,ess_m,61.308031653615785,E
15,1984,10200,ess_t,271.9955734510823,E
15,1993,10200,ess_t,NA,E
15,1996,10200,ess_t,13.547334849230175,E
15,1999,10200,ess_t,83.85801200591823,E
15,2003,10200,ess_t,126.2392408598052,E
15,2005,10200,ess_t,169.48985519297122,E
15,2007,10200,ess_t,58.81785641994444,E
15,2009,10200,ess_t,130.03379200615163,E
15,2011,10200,ess_t,145.33695551230943,E
15,2013,10200,ess_t,77.54762355472943,E
15,2015,10200,ess_t,14.425371387343928,E
15,2017,10200,ess_t,214.0974341212814,E
15,2019,10200,ess_t,210.03801850070198,E
16,1984,10200,ess_f,195.25755625830172,E
16,1987,10200,ess_f,398.1913455063905,E
16,1990,10200,ess_f,110.65394982711652,E
16,1993,10200,ess_f,NA,E
16,1996,10200,ess_f,4.4101088354028635,E
16,1999,10200,ess_f,7.474190114426567,E
16,2003,10200,ess_f,78.67445128370939,E
