year,species_code,age,males,females,unsexed
2011,30060,47,1477503.4166666665,0,0
2011,30060,49,2227218.772727273,0,0
2011,30060,50,0,2592301.222222222,0
2011,30060,51,0,3969832.388888889,0
2011,30060,63,709086.6363636364,2035590.9230769232,0
2011,30420,4,79253,138195,0
2011,30420,5,18641,0,0
2011,30420,6,18641,0,0
2011,30420,7,39627,0,0
2011,30420,8,95902,201676.04166666666,0
2011,30420,9,227849.55555555556,261751.96428571426,0
2011,30420,10,1102830.3293650793,1226693.6809440558,0
2011,30420,11,1374646.7142857143,1603620.094451382,0
2011,30420,12,1345197.2151817714,2173547.4723859476,0
2011,30420,13,3089302.135671167,3174068.824512987,0
2011,30420,14,3696992.0412860108,2424074.227651515,0
2011,30420,15,1764979.9572452635,1479790.7859848486,0
2011,30420,16,2807516.771674601,1726831.070887446,0
2011,30420,17,4644659.363931297,4598031.719047619,0
2011,30420,18,396137.74103942653,2205099.057377345,0
2011,30420,19,1452843.5386996903,1104378.6787878787,0
2011,30420,20,2087488.50877193,1570024.2133838383,0
2011,30420,21,957203.3,2480150.1515151514,0
2011,30420,22,4153824.1101929033,349662.7809523809,0
2011,30420,23,1823611.7197975963,1461158.881060606,0
2011,30420,24,2973485.2414565827,3164740.992929293,0
2011,30420,25,1970186.2069770836,2876078.9338383838,0
2011,30420,26,2121496.123809524,163888.5625,0
2011,30420,27,4564391.327489904,2722105.4717171714,0
2011,30420,28,2798911.6264189887,2506496.8305555554,0
2011,30420,29,1183612.235483871,1610141.3151515152,0
2011,30420,30,2496108.5748987854,1677008.6515151514,0
2011,30420,31,1039265.8555555556,2576848.814141414,0
2011,30420,32,2594205.120512821,833142.3939393939,0
2011,30420,33,1848991.4538461538,1990441.36489899,0
2011,30420,34,4004564.7550550583,702446.1428571428,0
2011,30420,35,2242690.8769404534,5906011.221464647,0
2011,30420,36,3488444.8918306204,2075786.8497474748,0
2011,30420,37,3890780.505366357,1586862.596969697,0
2011,30420,38,3485993.2743589743,2609975.0353535353,0
2011,30420,39,1490427.3333333333,1110543.102020202,0
2011,30420,40,1003466,1990214.6803030302,0
2011,30420,41,1848991.4538461538,2890642.2335858587,0
2011,30420,42,2945486.1135984757,1441605.9393939395,0
2011,30420,43,0,2230933.707070707,0
2011,30420,44,226408.93548387097,1011525.2727272727,0
2011,30420,45,957203.3,0,0
2011,30420,46,226408.93548387097,0,0
2011,30420,47,0,505762.63636363635,0
2011,30420,50,0,327379.75757575757,0
2011,30420,52,82062.55555555555,327379.75757575757,0
2011,30420,53,0,608463.5454545455,0
2011,30420,54,0,608463.5454545455,0
2011,30420,57,957203.3,0,0
2013,10110,1,3550863.25,9215551.857142856,1850629.961038961
2013,10110,2,66404243.67619047,102161633.86031745,20665.03896103896
2013,10110,3,101682709.33214286,141003120.19126984,0
2013,10110,4,56240877.38888889,80194349.17857143,0
2013,10110,5,73471239.75277777,99163172.95436507,0
2013,10110,6,55353910.87777778,102955366.50555556,0
2013,10110,7,56793857.56944444,111525779.55277777,0
2013,10110,8,113461473.76944444,116232030.93333334,0
2013,10110,9,29103782.51031746,104846086.71388888,0
2013,10110,10,14438690.27222222,43661086.11666667,0
2013,10110,11,27083468.327777777,29184320.066666666,0
2013,10110,12,8172303.621428572,50016473.130555555,0
2013,10110,13,12389509.338095238,18716863.03888889,0
2013,10110,14,5809418.777777778,34880969.86111111,0
2013,10110,15,3831307.8714285716,19944228.77222222,0
2013,10110,16,1729707.8,5371657.066666666,0
2013,10110,17,5305256.321428571,4087912.422222222,0
2013,10110,18,0,1918794.6444444444,0
2013,10110,19,714227.6000000001,992743.4,0
2013,10110,20,174851,202928.5,0
2013,10110,21,357113.80000000005,539782.4333333333,0
2013,10110,22,1928521.1428571427,545445.8,0
2013,10110,23,0,87862,0
2013,10110,25,0,533830,0
2013,10130,1,0,195741.5,699311.8
2013,10130,2,4963056.885714286,4359204.366666666,3176550.019069166
2013,10130,3,21691937.666666668,26477152.28809524,2037324.9702202338
2013,10130,4,27650977.64206349,27823036.279761903,166498.29642488575
2013,10130,5,38795235.184523806,25595496.16190476,6265.714285714285
2013,10130,6,31950561.617857143,28103453.334920634,877.1999999999999
2013,10130,7,50245803.9224026,22289491.48903319,0
2013,10130,8,30322198.303499278,26099697.905050505,0
2013,10130,9,39302029.98914141,34303321.65227272,0
2013,10130,10,20547299.691919193,24393360.781890333,1462
2013,10130,11,11396616.595959594,21238034.835858587,1462
2013,10130,12,2517385.4431818184,21370030.23030303,1462
