year,species_code,length,males,females,unsexed
1984,30060,380,5710286,6501760,6741642
1987,30060,380,12598623,10200956,23670
1990,30060,380,7274018,6668923,0
1993,30060,380,24829375,21135221,0
1996,30060,380,50814070,64820184,0
1999,30060,380,46526544,87929626,0
2001,30060,380,73235789,34182869,0
2003,30060,380,35591332,30779972,0
2005,30060,380,57851362,52390763,0
2007,30060,380,53854662,38051140,0
2009,30060,380,51346631,48250409,0
2011,30060,380,69437444,52925364,0
2013,30060,380,152009092,100506807,0
2015,30060,380,99363965,80267168,0
2017,30060,380,191343466,103479296,0
2019,30060,380,129328839,90078026,18035
2021,30060,380,128614563,89837994,0
1984,30060,390,4255911,6130928,2816908
1987,30060,390,9859542,6965522,44251
1990,30060,390,4297729,9777326,0
1993,30060,390,17555161,19053089,0
1996,30060,390,27388359,61217887,0
1999,30060,390,34463016,86712537,0
2001,30060,390,58855072,40709145,0
2003,30060,390,28268459,27720175,0
2005,30060,390,50385679,50632701,0
2007,30060,390,42388006,43773827,0
2009,30060,390,43895839,37407306,0
2011,30060,390,48998813,45635488,0
2013,30060,390,119522454,96104352,0
2015,30060,390,90216604,82499043,0
2017,30060,390,176632581,115919513,1344928
2019,30060,390,108479785,97935794,0
2021,30060,390,130471743,90740123,128756
1984,30060,400,3825145,4818942,1349321
1987,30060,400,4386556,6099162,0
1990,30060,400,2652111,12269699,0
1993,30060,400,12613255,13632337,0
1996,30060,400,21315870,38650094,0
1999,30060,400,11953130,49053434,0
2001,30060,400,31663830,41700554,0
2003,30060,400,17185229,28021375,0
2005,30060,400,29588044,52583018,0
2007,30060,400,24285750,42934892,0
2009,30060,400,22813233,40281991,0
2011,30060,400,37626149,34468189,0
2013,30060,400,61183905,75697159,0
2015,30060,400,61796479,86318261,0
2017,30060,400,98715550,128784143,0
2019,30060,400,75185364,99330010,0
2021,30060,400,100333933,97765218,128756
1984,30060,410,2242226,2796570,674659
1987,30060,410,3592253,4723625,7890
1990,30060,410,1824472,11252459,0
1993,30060,410,3529453,13445554,0
1996,30060,410,11207174,22214368,0
1999,30060,410,4013970,51152726,0
2001,30060,410,8645278,21192373,0
2003,30060,410,7738272,23984094,0
2005,30060,410,11548305,42433250,0
2007,30060,410,12705213,35116220,0
2009,30060,410,12198573,31042853,0
2011,30060,410,17730041,32873337,0
2013,30060,410,38919112,56113581,0
2015,30060,410,30867809,84868607,0
2017,30060,410,47629771,131665439,18906
2019,30060,410,32947775,77896683,0
2021,30060,410,49896858,93490846,0
1984,30060,420,749564,2587448,225755
1987,30060,420,1202521,5213483,0
1990,30060,420,1238300,5555490,0
1993,30060,420,2999256,13049304,0
1996,30060,420,2703424,17074006,0
1999,30060,420,1158512,30364716,0
2001,30060,420,1541920,12218220,0
2003,30060,420,2389893,15081999,0
2005,30060,420,4015987,24429428,0
2007,30060,420,3632164,28927411,0
2009,30060,420,4871059,20649998,0
2011,30060,420,7799953,23330711,0
2013,30060,420,13171766,35621290,0
2015,30060,420,10819978,62137512,0
2017,30060,420,19762598,78382875,0
2019,30060,420,13322936,51598169,0
2021,30060,420,15540932,59322115,0
1984,30060,430,278774,1356943,349682
1987,30060,430,1103097,5870659,7890
1990,30060,430,805456,1671726,0
1993,30060,430,1599636,10285633,0
1996,30060,430,856714,12951710,0
1999,30060,430,947806,14143018,0
2001,30060,430,249113,3592766,0
2003,30060,430,1321076,10260743,0
2005,30060,430,1093870,9831016,0
2007,30060,430,1193922,14564207,0
2009,30060,430,1639975,13128748,0
2011,30060,430,3102578,12584437,0
2013,30060,430,2892577,20894282,0
2015,30060,430,4707358,35870234,0
2017,30060,430,7706529,44173467,0
2019,30060,430,4389970,25055821,0
2021,30060,430,3398938,37067526,0
1984,30060,440,13151,561822,144742
1987,30060,440,88954,4573758,0
1990,30060,440,235418,1083021,0
1993,30060,440,309440,6343156,0
1996,30060,440,453611,7597863,0
1999,30060,440,345234,4408282,0
2001,30060,440,64033,2095493,0
2003,30060,440,750184,5791256,0
2005,30060,440,394979,5861465,0
2007,30060,440,831204,6993573,0
2009,30060,440,408102,5233308,0
2011,30060,440,1706267,6337744,0
2013,30060,440,1125754,10804740,0
2015,30060,440,1000782,19830385,0
2017,30060,440,851464,22578223,0
2019,30060,440,694627,9517640,0
2021,30060,440,1011295,9131391,0
1984,30060,450,23598,107755,144771
1987,30060,450,20657,2724118,0
1990,30060,450,53691,916191,0
1993,30060,450,40550,1950111,0
1996,30060,450,83806,4233923,0
1999,30060,450,187056,1719897,0
2001,30060,450,18821,340444,0
2003,30060,450,289152,4189627,0
2005,30060,450,195880,1669366,0
2007,30060,450,200120,2930422,0
2009,30060,450,76182,2280908,0
2011,30060,450,77125,2278008,0
2013,30060,450,426559,2859482,0
2015,30060,450,492583,6744330,0
2017,30060,450,204904,11745531,0
2019,30060,450,396731,6314317,0
2021,30060,450,328507,3564662,0
1984,30060,460,6318,135869,54148
1987,30060,460,19208,888739,0
1990,30060,460,26357,822717,0
1993,30060,460,93420,1097805,0
1996,30060,460,7088,1698248,0
1999,30060,460,34566,432727,0
2001,30060,460,0,401446,0
2003,30060,460,66796,1206488,0
2005,30060,460,63080,1063852,0
2007,30060,460,45131,1217605,0
2009,30060,460,37841,1684497,0
2011,30060,460,44785,1149541,0
2013,30060,460,240793,1315923,0
2015,30060,460,227255,2562462,0
2017,30060,460,414554,4609917,0
2019,30060,460,131954,2037407,0
2021,30060,460,26111,1670781,0
1984,30060,470,4315,2003,23982
1987,30060,470,0,156239,15780
1990,30060,470,3476,280872,0
1993,30060,470,31518,367919,0
1996,30060,470,25478,709985,0
1999,30060,470,0,290791,0
2001,30060,470,0,56328,0
2003,30060,470,101427,733587,0
2005,30060,470,62341,463059,0
2007,30060,470,0,323104,0
2009,30060,470,15163,204097,0
2011,30060,470,0,512402,0
2013,30060,470,15879,935786,0
2015,30060,470,336142,557417,0
2017,30060,470,0,3793882,0
2019,30060,470,25492,803112,0
2021,30060,470,0,546204,0
1984,30060,480,0,4540,103679
1987,30060,480,0,72465,0
1990,30060,480,0,25791,0
1993,30060,480,22394,154991,0
1996,30060,480,18377,79555,0
1999,30060,480,13925,70636,0
2001,30060,480,0,102387,0
2003,30060,480,0,377740,0
2005,30060,480,0,49953,0
2007,30060,480,0,256272,0
2009,30060,480,0,168256,0
