year,species_code,age,males,females,unsexed
2017,30152,21,648323.1576923077,487321.5138888889,0
2017,30152,22,101481.3076923077,769199.1841269841,0
2017,30152,23,42618.8,385714.3178571428,0
2017,30152,24,125793.3076923077,299067.9305555555,0
2017,30152,25,60994.125,115909.14285714286,0
2017,30152,26,400970.35769230773,280710.76507936505,0
2017,30152,27,183784.8326923077,303976.0777777778,0
2017,30152,28,60994.125,97063.04166666666,0
2017,30152,29,178088.6923076923,68040.375,0
2017,30152,30,0,220637.375,0
2017,30152,31,70010.3,115393.73333333334,0
2017,30152,32,82303.525,202280.20952380952,0
2017,30152,33,0,115909.14285714286,0
2017,30152,34,177500.80000000002,0,0
2017,30152,37,177500.80000000002,131514.84444444443,0
2017,30152,38,101481.3076923077,0,0
2017,30152,40,0,29022.666666666664,0
2017,30152,41,95056.125,0,0
2017,30152,42,60994.125,0,0
2017,30152,43,0,93928.92857142857,0
2017,30152,44,0,45143.777777777774,0
2017,30152,48,0,57067.5,0
2017,30152,69,0,68040.375,0
2019,30152,3,17066,17066,0
2019,30152,4,0,38630,0
2019,30152,5,74910.5,139433,0
2019,30152,6,92917,279733,0
2019,30152,7,348719.25,177176.5,0
2019,30152,8,626545.85,938073.2554945055,0
2019,30152,9,2589649.67056277,2840008.8078754577,0
2019,30152,10,2082301.3942355888,2852842.010989011,0
2019,30152,11,3815667.155570745,4127340.6884615384,0
2019,30152,12,3712136.5700159487,3987390.1174410386,0
2019,30152,13,2098502.861595164,1660827.1332722832,0
2019,30152,14,2223366.766507177,1289414.0698830409,0
2019,30152,15,1073591.7407931592,1517783.5707602338,0
2019,30152,16,1150844.5457467197,2422378.481871345,0
2019,30152,17,1429431.4991264928,1980676.7953216373,0
2019,30152,18,1400553.24749742,1041328.6421052632,0
2019,30152,19,1162331.3696852424,1745413.165998329,0
2019,30152,20,839862.0357843137,645918.4698412698,0
2019,30152,21,1665360.0161764706,876640.8421052631,0
2019,30152,22,318606.09210526315,1167054.8604010025,0
2019,30152,23,148151.64705882352,175295.5,0
2019,30152,24,478455.1470588235,849802.7587301587,0
2019,30152,25,875497.1513157894,212570.5,0
2019,30152,26,255982.5,240044.21666666667,0
2019,30152,27,397817.34210526315,126949.84210526315,0
2019,30152,28,315748.5220588235,536096.2166666667,0
2019,30152,29,88385.625,0,0
2019,30152,30,88385.625,493359.0563909774,0
2019,30152,31,158422.5,212570.5,0
2019,30152,32,88385.625,384724.0333333333,0
2019,30152,33,0,191113.71428571426,0
2019,30152,34,79211.25,152396.46666666667,0
2019,30152,35,0,172153.53333333333,0
2019,30152,37,112445.5,0,0
2019,30152,45,0,384780.25,0
