year,species_code,species_name,surv,type,hls,nss
2016,10110,arrowtooth flounder,EBS_SHELF,total,537,15545
2016,10110,arrowtooth flounder,EBS_SLOPE,total,164,3482
2016,10112,Kamchatka flounder,AI,total,450,3768
2016,10112,Kamchatka flounder,EBS_SHELF,total,437,3081
2016,10112,Kamchatka flounder,EBS_SLOPE,total,264,2719
2016,10115,Greenland turbot,EBS_SHELF,total,131,505
2016,10115,Greenland turbot,EBS_SLOPE,total,192,1763
2016,10130,flathead sole,EBS_SHELF,total,599,17745
2016,10210,yellowfin sole,EBS_SHELF,total,459,26727
2016,10261,northern rock sole,EBS_SHELF,total,578,18528
2016,10285,Alaska plaice,EBS_SHELF,total,431,6312
2016,21720,Pacific cod,AI,total,537,6506
2016,21720,Pacific cod,EBS_SHELF,total,744,17175
2016,21740,walleye pollock,AI,total,486,9142
2016,21740,walleye pollock,EBS_SHELF,total,781,46296
2016,21921,Atka mackerel,AI,total,257,6080
2016,30050,REBS rockfish complex,AI,total,169,1574
2016,30060,Pacific ocean perch,AI,total,613,36277
2016,30060,Pacific ocean perch,EBS_SLOPE,total,109,3398
2016,30420,northern rockfish,AI,total,415,15116
2017,10110,arrowtooth flounder,EBS_SHELF,total,442,11679
2017,10110,arrowtooth flounder,GOA,total,961,35219
2017,10112,Kamchatka flounder,EBS_SHELF,total,345,2654
2017,10115,Greenland turbot,EBS_SHELF,total,105,373
2017,10130,flathead sole,EBS_SHELF,total,623,19238
2017,10130,flathead sole,GOA,total,609,16086
2017,10180,Dover sole,GOA,total,364,2760
2017,10200,rex sole,GOA,total,698,10374
2017,10210,yellowfin sole,EBS_SHELF,total,533,26973
2017,10261,northern rock sole,EBS_SHELF,total,647,22132
2017,10261,northern rock sole,GOA,total,275,4776
2017,10262,southern rock sole,GOA,total,316,5986
2017,10285,Alaska plaice,EBS_SHELF,total,489,8347
2017,20510,sablefish,GOA,total,516,4599
2017,21720,Pacific cod,EBS_SHELF,total,777,11788
2017,21720,Pacific cod,GOA,total,455,2601
2017,21740,walleye pollock,EBS_SHELF,total,820,44505
2017,21740,walleye pollock,GOA,total,747,12684
2017,30050,REBS rockfish complex,GOA,total,264,2173
2017,30060,Pacific ocean perch,GOA,total,527,20710
2017,30150,Dusky rockfish,GOA,total,158,1857
2017,30420,northern rockfish,GOA,total,150,2570
2018,10110,arrowtooth flounder,AI,total,597,10225
2018,10110,arrowtooth flounder,EBS_SHELF,total,627,18756
2018,10112,Kamchatka flounder,AI,total,437,3623
2018,10112,Kamchatka flounder,EBS_SHELF,total,496,2743
2018,10115,Greenland turbot,EBS_SHELF,total,113,259
2018,10130,flathead sole,EBS_SHELF,total,797,26837
2018,10210,yellowfin sole,EBS_SHELF,total,597,31584
2018,10261,northern rock sole,EBS_SHELF,total,772,27411
2018,10285,Alaska plaice,EBS_SHELF,total,590,14030
2018,21720,Pacific cod,AI,total,602,6107
2018,21720,Pacific cod,EBS_SHELF,total,802,11298
2018,21740,walleye pollock,AI,total,558,12972
2018,21740,walleye pollock,EBS_SHELF,total,994,51743
2018,21921,Atka mackerel,AI,total,333,7423
2018,30050,REBS rockfish complex,AI,total,165,1209
2018,30060,Pacific ocean perch,AI,total,572,30992
2018,30420,northern rockfish,AI,total,408,14784
2019,10110,arrowtooth flounder,EBS_SHELF,total,552,14349
2019,10110,arrowtooth flounder,GOA,total,1000,38862
2019,10112,Kamchatka flounder,EBS_SHELF,total,354,1966
2019,10115,Greenland turbot,EBS_SHELF,total,89,166
2019,10130,flathead sole,EBS_SHELF,total,716,20993
2019,10130,flathead sole,GOA,total,634,14292
2019,10180,Dover sole,GOA,total,450,3053
2019,10200,rex sole,GOA,total,744,13205
2019,10210,yellowfin sole,EBS_SHELF,total,524,25768
2019,10261,northern rock sole,EBS_SHELF,total,658,23231
2019,10261,northern rock sole,GOA,total,253,3318
2019,10262,southern rock sole,GOA,total,363,6924
2019,10285,Alaska plaice,EBS_SHELF,total,504,9080
2019,20510,sablefish,GOA,total,615,8847
2019,21720,Pacific cod,EBS_SHELF,total,723,9162
2019,21720,Pacific cod,GOA,total,544,3755
2019,21740,walleye pollock,EBS_SHELF,total,817,37017
2019,21740,walleye pollock,GOA,total,828,14887
2019,30050,REBS rockfish complex,GOA,total,240,2088
2019,30060,Pacific ocean perch,GOA,total,589,26445
2019,30150,Dusky rockfish,GOA,total,192,2506
2019,30420,northern rockfish,GOA,total,122,2237
2021,10110,arrowtooth flounder,EBS_SHELF,total,586,16271
2021,10110,arrowtooth flounder,GOA,total,951,36444
2021,10112,Kamchatka flounder,EBS_SHELF,total,359,1778
2021,10115,Greenland turbot,EBS_SHELF,total,56,97
2021,10130,flathead sole,EBS_SHELF,total,828,25434
2021,10130,flathead sole,GOA,total,609,15321
2021,10180,Dover sole,GOA,total,457,3289
2021,10200,rex sole,GOA,total,724,15054
2021,10210,yellowfin sole,EBS_SHELF,total,540,23332
2021,10261,northern rock sole,EBS_SHELF,total,759,27808
2021,10261,northern rock sole,GOA,total,232,2960
2021,10262,southern rock sole,GOA,total,370,8661
2021,10285,Alaska plaice,EBS_SHELF,total,584,9446
2021,20510,sablefish,GOA,total,568,9173
2021,21720,Pacific cod,EBS_SHELF,total,856,16149
2021,21720,Pacific cod,GOA,total,568,3999
2021,21740,walleye pollock,EBS_SHELF,total,1013,54932
2021,21740,walleye pollock,GOA,total,796,22351
2021,30050,REBS rockfish complex,GOA,total,274,1790
2021,30060,Pacific ocean perch,GOA,total,519,22802
2021,30150,Dusky rockfish,GOA,total,147,1503
2021,30420,northern rockfish,GOA,total,107,2088
