species_code,stratum,hauljoin,vessel,cruise,sex,length,age,year
30060,11,-16255,178,201601,2,390,9,2016
30060,11,-16255,178,201601,2,390,12,2016
30060,11,-16255,178,201601,2,350,9,2016
30060,11,-16255,178,201601,2,380,11,2016
30060,11,-16255,178,201601,2,370,10,2016
30060,11,-16255,178,201601,1,430,28,2016
30060,11,-16255,178,201601,1,430,20,2016
30060,11,-16255,178,201601,1,360,11,2016
30060,11,-16255,178,201601,1,390,13,2016
30060,11,-16255,178,201601,1,390,15,2016
10110,11,-16256,178,201601,2,610,13,2016
10110,11,-16256,178,201601,2,580,11,2016
10110,11,-16256,178,201601,2,570,10,2016
10110,11,-16256,178,201601,2,650,12,2016
10110,11,-16256,178,201601,1,450,9,2016
10110,11,-16256,178,201601,1,380,7,2016
30060,11,-16256,178,201601,1,450,24,2016
30060,11,-16256,178,201601,1,440,19,2016
30060,11,-16256,178,201601,1,380,14,2016
30060,11,-16256,178,201601,1,360,9,2016
30060,11,-16256,178,201601,1,380,11,2016
30060,11,-16256,178,201601,2,360,13,2016
30060,11,-16256,178,201601,2,400,15,2016
30060,11,-16256,178,201601,2,370,11,2016
30060,11,-16256,178,201601,2,390,10,2016
30060,11,-16256,178,201601,2,400,9,2016
10112,12,-16257,178,201601,1,390,5,2016
10112,12,-16257,178,201601,1,620,31,2016
10112,12,-16257,178,201601,1,560,34,2016
10112,12,-16257,178,201601,1,410,5,2016
10112,12,-16257,178,201601,1,580,25,2016
10112,12,-16257,178,201601,2,420,6,2016
10112,12,-16257,178,201601,2,790,29,2016
10112,12,-16257,178,201601,2,480,6,2016
10112,12,-16257,178,201601,2,440,8,2016
10110,12,-16257,178,201601,2,610,13,2016
10112,12,-16257,178,201601,1,540,27,2016
10110,12,-16257,178,201601,2,380,5,2016
10110,12,-16257,178,201601,2,630,8,2016
10110,12,-16257,178,201601,2,640,12,2016
10112,12,-16257,178,201601,1,420,8,2016
10112,12,-16257,178,201601,1,600,29,2016
10112,12,-16257,178,201601,1,490,7,2016
10112,12,-16257,178,201601,1,530,17,2016
10112,14,-16260,178,201601,2,700,25,2016
10115,14,-16260,178,201601,2,770,22,2016
10115,14,-16260,178,201601,2,740,12,2016
10110,11,-16258,178,201601,1,410,6,2016
10110,11,-16258,178,201601,1,400,7,2016
10110,11,-16258,178,201601,1,380,5,2016
10110,11,-16258,178,201601,1,430,7,2016
10110,11,-16258,178,201601,2,500,13,2016
10110,11,-16258,178,201601,2,510,8,2016
10110,11,-16258,178,201601,2,510,8,2016
10110,11,-16258,178,201601,2,480,8,2016
10112,11,-16258,178,201601,1,470,6,2016
10112,11,-16258,178,201601,1,380,6,2016
10112,11,-16258,178,201601,1,370,5,2016
10112,11,-16258,178,201601,2,400,4,2016
10112,11,-16258,178,201601,2,460,7,2016
30060,11,-16258,178,201601,2,310,9,2016
30060,11,-16258,178,201601,2,360,16,2016
30060,11,-16258,178,201601,2,470,65,2016
30060,11,-16258,178,201601,2,380,16,2016
30060,11,-16258,178,201601,2,400,23,2016
30060,11,-16258,178,201601,1,340,11,2016
30060,11,-16258,178,201601,1,370,14,2016
30060,11,-16258,178,201601,1,380,18,2016
30060,11,-16258,178,201601,1,390,30,2016
30060,11,-16258,178,201601,1,380,25,2016
10115,14,-16261,178,201601,2,820,14,2016
10112,12,-16262,178,201601,1,550,16,2016
10112,12,-16262,178,201601,2,690,30,2016
10112,12,-16262,178,201601,2,810,28,2016
10112,12,-16262,178,201601,2,640,19,2016
10112,12,-16262,178,201601,2,490,7,2016
10115,12,-16262,178,201601,2,900,34,2016
10115,12,-16262,178,201601,2,880,19,2016
10112,12,-16263,178,201601,2,650,15,2016
10112,12,-16263,178,201601,2,530,15,2016
10110,11,-16264,178,201601,1,470,10,2016
10110,11,-16264,178,201601,1,430,9,2016
10110,11,-16264,178,201601,1,390,4,2016
10110,11,-16264,178,201601,1,440,5,2016
10110,11,-16264,178,201601,2,500,6,2016
10110,11,-16264,178,201601,2,500,6,2016
10110,11,-16264,178,201601,2,490,9,2016
10110,11,-16264,178,201601,2,450,7,2016
10112,11,-16264,178,201601,2,440,5,2016
10112,11,-16264,178,201601,2,430,7,2016
10110,11,-16265,178,201601,1,370,5,2016
10110,11,-16265,178,201601,1,310,5,2016
10110,11,-16265,178,201601,1,380,5,2016
10110,11,-16265,178,201601,1,390,7,2016
10110,11,-16265,178,201601,2,430,7,2016
10110,11,-16265,178,201601,2,580,10,2016
10110,11,-16265,178,201601,2,270,4,2016
10110,11,-16265,178,201601,2,260,4,2016
10112,11,-16265,178,201601,2,350,4,2016
10112,11,-16265,178,201601,2,290,5,2016
30060,11,-16265,178,201601,1,400,79,2016
30060,11,-16265,178,201601,1,360,9,2016
30060,11,-16265,178,201601,1,370,11,2016
30060,11,-16265,178,201601,1,350,8,2016
30060,11,-16265,178,201601,1,370,14,2016
30060,11,-16265,178,201601,2,440,29,2016
30060,11,-16265,178,201601,2,430,56,2016
30060,11,-16265,178,201601,2,450,24,2016
30060,11,-16265,178,201601,2,430,40,2016
30060,11,-16265,178,201601,2,380,10,2016
10110,11,-16266,178,201601,1,430,7,2016
10110,11,-16266,178,201601,1,390,6,2016
10110,11,-16266,178,201601,1,360,5,2016
10110,11,-16266,178,201601,1,350,5,2016
10110,11,-16266,178,201601,2,520,9,2016
10112,11,-16266,178,201601,1,310,3,2016
10110,11,-16266,178,201601,2,420,6,2016
10110,11,-16266,178,201601,2,530,11,2016
10110,11,-16266,178,201601,2,450,7,2016
30060,11,-16266,178,201601,1,350,12,2016
30060,11,-16266,178,201601,1,410,17,2016
30060,11,-16266,178,201601,1,400,32,2016
30060,11,-16266,178,201601,1,280,4,2016
30060,11,-16266,178,201601,1,330,14,2016
30060,11,-16266,178,201601,2,370,12,2016
30060,11,-16266,178,201601,2,370,9,2016
30060,11,-16266,178,201601,2,430,64,2016
30060,11,-16266,178,201601,2,390,11,2016
30060,11,-16266,178,201601,2,250,4,2016
10110,11,-16267,178,201601,1,380,7,2016
10110,11,-16267,178,201601,1,280,4,2016
10110,11,-16267,178,201601,1,340,5,2016
10110,11,-16267,178,201601,1,440,8,2016
10110,11,-16267,178,201601,2,320,5,2016
10110,11,-16267,178,201601,2,670,13,2016
10110,11,-16267,178,201601,2,570,13,2016
10110,11,-16267,178,201601,2,460,7,2016
10112,11,-16267,178,201601,2,380,4,2016
30060,11,-16267,178,201601,1,430,30,2016
30060,11,-16267,178,201601,1,390,13,2016
30060,11,-16267,178,201601,1,380,10,2016
30060,11,-16267,178,201601,1,400,16,2016
30060,11,-16267,178,201601,1,410,24,2016
30060,11,-16267,178,201601,2,490,23,2016
30060,11,-16267,178,201601,2,470,28,2016
30060,11,-16267,178,201601,2,490,28,2016
30060,11,-16267,178,201601,2,460,22,2016
30060,11,-16267,178,201601,2,450,24,2016
10110,12,-16268,178,201601,1,440,8,2016
10110,12,-16268,178,201601,1,450,8,2016
10110,12,-16268,178,201601,1,460,9,2016
10110,12,-16268,178,201601,1,420,7,2016
10110,12,-16268,178,201601,2,570,12,2016
10110,12,-16268,178,201601,2,480,9,2016
10110,12,-16268,178,201601,2,470,7,2016
10110,12,-16268,178,201601,2,540,8,2016
10112,12,-16268,178,201601,2,750,25,2016
10112,12,-16268,178,201601,2,770,20,2016
10112,12,-16268,178,201601,2,590,12,2016
10112,12,-16268,178,201601,2,540,16,2016
10112,12,-16268,178,201601,2,680,10,2016
10112,12,-16268,178,201601,2,780,25,2016
10115,12,-16268,178,201601,1,720,21,2016
10115,12,-16268,178,201601,1,710,14,2016
10115,12,-16268,178,201601,1,670,17,2016
10115,12,-16268,178,201601,1,730,21,2016
10115,12,-16268,178,201601,1,690,17,2016
10115,12,-16268,178,201601,1,630,15,2016
10115,12,-16268,178,201601,1,680,11,2016
10115,12,-16268,178,201601,1,620,11,2016
10115,12,-16268,178,201601,1,750,16,2016
10115,12,-16268,178,201601,1,720,20,2016
10115,12,-16268,178,201601,1,660,22,2016
10115,12,-16268,178,201601,2,850,21,2016
10115,12,-16268,178,201601,2,820,15,2016
10115,12,-16268,178,201601,2,860,22,2016
10110,11,-16269,178,201601,1,410,7,2016
10110,11,-16269,178,201601,1,380,6,2016
10110,11,-16269,178,201601,1,400,7,2016
10110,11,-16269,178,201601,1,460,8,2016
10110,11,-16269,178,201601,2,460,7,2016
10110,11,-16269,178,201601,2,440,8,2016
10110,11,-16269,178,201601,2,450,8,2016
10110,11,-16269,178,201601,2,520,10,2016
10112,11,-16269,178,201601,2,730,21,2016
10110,11,-16270,178,201601,1,470,11,2016
10110,11,-16270,178,201601,1,380,7,2016
10110,11,-16270,178,201601,1,420,8,2016
10110,11,-16270,178,201601,1,380,6,2016
10110,11,-16270,178,201601,2,430,6,2016
10110,11,-16270,178,201601,2,420,5,2016
10110,11,-16270,178,201601,2,520,10,2016
10110,11,-16270,178,201601,2,460,7,2016
10112,11,-16270,178,201601,1,340,4,2016
10112,11,-16270,178,201601,1,310,5,2016
30060,11,-16270,178,201601,1,420,27,2016
30060,11,-16270,178,201601,1,460,32,2016
30060,11,-16270,178,201601,1,430,26,2016
30060,11,-16270,178,201601,1,440,35,2016
30060,11,-16270,178,201601,1,420,33,2016
30060,11,-16270,178,201601,1,430,23,2016
30060,11,-16270,178,201601,2,480,37,2016
30060,11,-16270,178,201601,2,470,26,2016
30060,11,-16270,178,201601,2,460,53,2016
30060,11,-16270,178,201601,2,370,14,2016
10110,11,-16271,178,201601,1,430,7,2016
10110,11,-16271,178,201601,1,470,13,2016
10110,11,-16271,178,201601,1,360,5,2016
10110,11,-16271,178,201601,1,400,6,2016
10110,11,-16271,178,201601,2,500,7,2016
10110,11,-16271,178,201601,2,660,12,2016
10110,11,-16271,178,201601,2,430,8,2016
10110,11,-16271,178,201601,2,440,NA,2016
30060,11,-16271,178,201601,1,440,38,2016
30060,11,-16271,178,201601,1,430,31,2016
30060,11,-16271,178,201601,1,400,17,2016
30060,11,-16271,178,201601,1,430,25,2016
30060,11,-16271,178,201601,1,420,32,2016
30060,11,-16271,178,201601,2,420,13,2016
30060,11,-16271,178,201601,2,370,9,2016
30060,11,-16271,178,201601,2,460,26,2016
30060,11,-16271,178,201601,2,420,16,2016
30060,11,-16271,178,201601,2,480,28,2016
10110,21,-16274,178,201601,2,570,13,2016
10110,21,-16274,178,201601,1,480,8,2016
10110,21,-16274,178,201601,1,330,4,2016
10110,21,-16274,178,201601,2,560,11,2016
10110,21,-16274,178,201601,2,590,11,2016
10112,21,-16274,178,201601,1,360,5,2016
10112,21,-16274,178,201601,1,370,6,2016
10112,21,-16274,178,201601,1,340,5,2016
10112,21,-16274,178,201601,1,290,3,2016
10112,21,-16274,178,201601,1,390,5,2016
10112,21,-16274,178,201601,1,280,4,2016
10112,21,-16274,178,201601,1,300,3,2016
10112,21,-16274,178,201601,1,380,6,2016
10112,21,-16274,178,201601,1,430,8,2016
10112,21,-16274,178,201601,2,490,8,2016
10112,21,-16274,178,201601,2,280,4,2016
10112,21,-16274,178,201601,2,300,4,2016
30060,21,-16274,178,201601,1,420,68,2016
30060,21,-16274,178,201601,1,330,16,2016
30060,21,-16274,178,201601,1,350,11,2016
30060,21,-16274,178,201601,1,370,32,2016
30060,21,-16274,178,201601,1,390,60,2016
30060,21,-16274,178,201601,2,410,16,2016
30060,21,-16274,178,201601,2,390,19,2016
30060,21,-16274,178,201601,2,410,26,2016
30060,21,-16274,178,201601,2,410,27,2016
30060,21,-16274,178,201601,2,430,29,2016
10110,11,-16272,178,201601,1,440,8,2016
10110,11,-16272,178,201601,1,380,6,2016
10110,11,-16272,178,201601,1,440,9,2016
10110,11,-16272,178,201601,1,290,5,2016
10110,11,-16272,178,201601,2,400,4,2016
10110,11,-16272,178,201601,2,480,8,2016
10110,11,-16272,178,201601,2,460,8,2016
10110,11,-16272,178,201601,2,360,6,2016
10112,11,-16272,178,201601,2,370,6,2016
10112,11,-16272,178,201601,2,390,5,2016
10112,11,-16272,178,201601,1,350,5,2016
30060,11,-16272,178,201601,1,400,13,2016
30060,11,-16272,178,201601,1,430,38,2016
30060,11,-16272,178,201601,1,450,30,2016
30060,11,-16272,178,201601,1,420,30,2016
30060,11,-16272,178,201601,1,420,20,2016
30060,11,-16272,178,201601,2,440,16,2016
30060,11,-16272,178,201601,2,400,22,2016
30060,11,-16272,178,201601,2,450,26,2016
30060,11,-16272,178,201601,2,430,17,2016
10112,24,-16273,178,201601,2,580,13,2016
10115,24,-16273,178,201601,2,770,18,2016
10115,24,-16273,178,201601,2,660,15,2016
10115,24,-16273,178,201601,2,820,14,2016
10112,22,-16276,178,201601,2,510,11,2016
10112,22,-16276,178,201601,2,450,7,2016
10112,22,-16276,178,201601,2,540,10,2016
10112,22,-16276,178,201601,2,470,6,2016
10112,22,-16276,178,201601,2,600,14,2016
10112,22,-16276,178,201601,2,630,16,2016
10112,22,-16276,178,201601,2,590,16,2016
10112,22,-16276,178,201601,2,660,18,2016
10112,22,-16276,178,201601,2,690,22,2016
10112,22,-16276,178,201601,2,550,10,2016
10112,22,-16276,178,201601,2,560,11,2016
10112,22,-16276,178,201601,2,610,14,2016
10112,22,-16276,178,201601,2,520,11,2016
10112,22,-16276,178,201601,2,460,5,2016
10112,22,-16276,178,201601,2,740,25,2016
10112,22,-16276,178,201601,2,620,22,2016
10112,22,-16276,178,201601,2,570,14,2016
10115,22,-16276,178,201601,1,640,10,2016
10115,22,-16276,178,201601,1,680,15,2016
10115,22,-16276,178,201601,1,670,25,2016
10115,22,-16276,178,201601,1,630,14,2016
10115,22,-16276,178,201601,1,690,24,2016
10115,22,-16276,178,201601,1,710,27,2016
10115,22,-16276,178,201601,1,580,14,2016
10115,22,-16276,178,201601,1,610,8,2016
10115,22,-16276,178,201601,2,940,28,2016
10115,22,-16276,178,201601,2,860,26,2016
10115,22,-16276,178,201601,2,820,18,2016
10115,22,-16276,178,201601,1,730,34,2016
10115,22,-16276,178,201601,1,650,13,2016
10115,22,-16276,178,201601,1,700,16,2016
10115,22,-16276,178,201601,1,720,33,2016
10115,22,-16276,178,201601,1,780,NA,2016
10112,22,-16276,178,201601,1,450,6,2016
10112,22,-16276,178,201601,1,460,6,2016
10112,22,-16276,178,201601,1,500,10,2016
10112,22,-16276,178,201601,1,440,7,2016
10112,22,-16276,178,201601,1,480,9,2016
10112,22,-16276,178,201601,1,520,11,2016
10112,22,-16276,178,201601,1,470,8,2016
10112,22,-16276,178,201601,1,490,8,2016
10112,22,-16276,178,201601,1,430,8,2016
10112,22,-16276,178,201601,2,480,8,2016
10110,21,-16277,178,201601,1,480,7,2016
10110,21,-16277,178,201601,1,420,7,2016
10110,21,-16277,178,201601,1,380,5,2016
10110,21,-16277,178,201601,2,650,12,2016
10110,21,-16277,178,201601,2,630,15,2016
10110,21,-16277,178,201601,2,550,7,2016
10112,22,-16278,178,201601,2,560,10,2016
10112,22,-16278,178,201601,2,800,35,2016
10112,22,-16278,178,201601,2,810,23,2016
10112,22,-16278,178,201601,2,750,25,2016
10112,22,-16278,178,201601,1,410,5,2016
10112,22,-16278,178,201601,1,600,29,2016
10112,22,-16278,178,201601,1,640,34,2016
10112,22,-16278,178,201601,1,630,34,2016
10112,22,-16278,178,201601,1,610,32,2016
10112,22,-16278,178,201601,1,620,28,2016
10112,22,-16278,178,201601,1,630,35,2016
10110,22,-16279,178,201601,1,550,10,2016
10110,22,-16279,178,201601,1,590,14,2016
10110,22,-16279,178,201601,1,630,9,2016
10110,22,-16279,178,201601,2,480,10,2016
10112,22,-16279,178,201601,2,680,28,2016
10112,22,-16279,178,201601,2,780,29,2016
10112,22,-16279,178,201601,2,520,7,2016
10112,22,-16279,178,201601,2,610,10,2016
10112,22,-16279,178,201601,2,790,28,2016
10112,22,-16279,178,201601,1,690,40,2016
10112,22,-16279,178,201601,1,660,35,2016
10110,22,-16280,178,201601,2,630,14,2016
10110,22,-16280,178,201601,2,580,11,2016
10112,22,-16280,178,201601,2,670,27,2016
10112,22,-16280,178,201601,2,500,9,2016
10112,22,-16280,178,201601,2,470,7,2016
10112,22,-16280,178,201601,2,880,40,2016
10112,22,-16280,178,201601,2,510,7,2016
10112,22,-16280,178,201601,1,450,8,2016
10112,22,-16280,178,201601,1,460,7,2016
10115,22,-16280,178,201601,2,810,31,2016
10115,22,-16280,178,201601,1,610,10,2016
10115,22,-16280,178,201601,1,560,9,2016
10115,22,-16280,178,201601,1,590,9,2016
10110,22,-16280,178,201601,1,580,11,2016
10110,22,-16280,178,201601,2,610,9,2016
10110,22,-16283,178,201601,1,480,9,2016
10110,22,-16283,178,201601,1,460,7,2016
10110,22,-16283,178,201601,1,460,8,2016
10110,22,-16283,178,201601,2,600,14,2016
10110,22,-16283,178,201601,2,610,10,2016
10110,22,-16283,178,201601,2,480,8,2016
10112,22,-16283,178,201601,2,460,7,2016
10112,22,-16283,178,201601,2,690,18,2016
10112,22,-16283,178,201601,1,380,5,2016
10115,22,-16283,178,201601,1,740,21,2016
10115,22,-16283,178,201601,1,550,12,2016
10115,22,-16283,178,201601,1,620,10,2016
10115,22,-16283,178,201601,1,770,17,2016
10115,22,-16283,178,201601,1,600,12,2016
10112,25,-16282,178,201601,2,760,24,2016
10112,25,-16282,178,201601,2,570,12,2016
10115,25,-16282,178,201601,1,770,21,2016
10115,25,-16282,178,201601,1,740,29,2016
10115,25,-16282,178,201601,2,770,49,2016
10115,25,-16282,178,201601,2,800,11,2016
10115,25,-16282,178,201601,2,850,24,2016
10115,25,-16282,178,201601,2,850,17,2016
10115,25,-16282,178,201601,2,830,16,2016
10115,25,-16282,178,201601,2,840,15,2016
10115,25,-16282,178,201601,2,730,16,2016
10115,25,-16282,178,201601,2,760,13,2016
10115,25,-16282,178,201601,2,760,21,2016
10112,21,-16284,178,201601,2,360,4,2016
10112,21,-16284,178,201601,2,370,5,2016
10112,21,-16284,178,201601,2,380,5,2016
10112,21,-16284,178,201601,2,320,4,2016
10112,21,-16284,178,201601,2,350,5,2016
10112,21,-16284,178,201601,1,350,5,2016
10112,21,-16284,178,201601,1,340,4,2016
30060,21,-16284,178,201601,1,430,22,2016
30060,21,-16284,178,201601,1,430,30,2016
30060,21,-16284,178,201601,1,430,30,2016
30060,21,-16284,178,201601,1,440,32,2016
30060,21,-16284,178,201601,1,450,41,2016
30060,21,-16284,178,201601,2,440,27,2016
30060,21,-16284,178,201601,2,460,23,2016
30060,21,-16284,178,201601,2,430,17,2016
30060,21,-16284,178,201601,2,440,26,2016
30060,21,-16284,178,201601,2,440,24,2016
10110,21,-16284,178,201601,2,470,7,2016
10110,21,-16284,178,201601,2,450,5,2016
10110,21,-16284,178,201601,2,470,7,2016
10110,21,-16284,178,201601,1,340,4,2016
10112,21,-16284,178,201601,2,330,4,2016
10112,21,-16284,178,201601,2,410,6,2016
10112,21,-16284,178,201601,2,390,6,2016
10112,15,-16285,178,201601,2,680,34,2016
10110,21,-16286,178,201601,2,620,12,2016
10110,21,-16286,178,201601,2,560,8,2016
10110,21,-16286,178,201601,2,500,6,2016
10112,21,-16286,178,201601,1,360,5,2016
10112,21,-16286,178,201601,2,400,6,2016
30060,21,-16286,178,201601,2,470,20,2016
30060,21,-16286,178,201601,2,420,21,2016
30060,21,-16286,178,201601,2,450,41,2016
30060,21,-16286,178,201601,2,430,22,2016
30060,21,-16286,178,201601,2,440,21,2016
30060,21,-16286,178,201601,1,410,20,2016
30060,21,-16286,178,201601,1,430,22,2016
30060,21,-16286,178,201601,1,410,21,2016
30060,21,-16286,178,201601,1,390,18,2016
30060,21,-16286,178,201601,1,420,23,2016
10112,13,-16287,178,201601,2,710,27,2016
10112,13,-16287,178,201601,2,500,7,2016
10112,13,-16287,178,201601,2,590,11,2016
10112,13,-16287,178,201601,2,530,13,2016
10112,13,-16287,178,201601,2,630,17,2016
10115,13,-16287,178,201601,2,760,12,2016
10115,14,-16288,178,201601,2,740,12,2016
10115,14,-16288,178,201601,2,700,14,2016
10112,12,-16289,178,201601,2,460,8,2016
10112,12,-16289,178,201601,2,420,5,2016
10115,12,-16289,178,201601,1,570,10,2016
10110,12,-16289,178,201601,2,600,11,2016
10110,12,-16289,178,201601,2,630,13,2016
10110,12,-16289,178,201601,2,590,10,2016
10110,12,-16289,178,201601,1,470,11,2016
10110,12,-16289,178,201601,1,440,11,2016
10112,12,-16289,178,201601,1,410,5,2016
10112,12,-16289,178,201601,1,620,29,2016
10112,12,-16289,178,201601,1,420,5,2016
10112,12,-16289,178,201601,1,580,26,2016
10112,12,-16289,178,201601,2,470,8,2016
10112,13,-16290,178,201601,1,640,24,2016
10112,13,-16290,178,201601,1,550,22,2016
10112,13,-16290,178,201601,2,670,26,2016
10112,13,-16290,178,201601,2,810,26,2016
10115,13,-16290,178,201601,2,800,19,2016
10115,13,-16290,178,201601,2,830,14,2016
10115,13,-16290,178,201601,2,950,16,2016
10110,12,-16292,178,201601,2,590,10,2016
10110,12,-16292,178,201601,2,580,10,2016
10112,12,-16292,178,201601,2,640,14,2016
10112,12,-16292,178,201601,2,870,21,2016
10112,12,-16292,178,201601,1,400,5,2016
10110,13,-16293,178,201601,2,590,10,2016
10110,13,-16293,178,201601,2,570,13,2016
10110,13,-16293,178,201601,2,650,12,2016
10110,13,-16293,178,201601,2,610,12,2016
10112,13,-16293,178,201601,1,450,7,2016
10112,13,-16293,178,201601,1,440,7,2016
10112,13,-16293,178,201601,2,600,15,2016
10112,13,-16293,178,201601,2,660,23,2016
10112,13,-16293,178,201601,2,570,13,2016
10112,13,-16293,178,201601,2,580,11,2016
10112,13,-16293,178,201601,2,480,7,2016
10115,13,-16293,178,201601,1,680,26,2016
10115,13,-16293,178,201601,1,730,19,2016
10115,13,-16293,178,201601,1,670,12,2016
10115,13,-16293,178,201601,1,640,12,2016
10115,13,-16293,178,201601,1,650,11,2016
10115,13,-16293,178,201601,1,690,13,2016
10115,13,-16293,178,201601,2,870,22,2016
10115,13,-16293,178,201601,2,780,18,2016
10115,13,-16293,178,201601,2,750,12,2016
10115,13,-16293,178,201601,2,850,21,2016
10115,13,-16293,178,201601,2,890,15,2016
10112,24,-16294,178,201601,2,670,21,2016
10112,24,-16294,178,201601,2,770,36,2016
10112,24,-16294,178,201601,2,500,10,2016
10112,24,-16294,178,201601,2,810,30,2016
10112,24,-16294,178,201601,2,700,28,2016
10112,24,-16294,178,201601,2,710,29,2016
10112,24,-16294,178,201601,2,650,17,2016
10115,24,-16294,178,201601,2,970,44,2016
10115,24,-16294,178,201601,2,760,10,2016
10115,25,-16295,178,201601,2,850,19,2016
10115,25,-16295,178,201601,2,860,21,2016
10115,25,-16295,178,201601,2,760,21,2016
10115,25,-16295,178,201601,2,1070,32,2016
10115,25,-16295,178,201601,2,780,11,2016
10112,23,-16296,178,201601,1,590,29,2016
10112,23,-16296,178,201601,2,790,26,2016
10112,23,-16296,178,201601,2,860,36,2016
10112,23,-16296,178,201601,2,750,22,2016
10115,23,-16296,178,201601,2,840,15,2016
10112,23,-16297,178,201601,2,750,34,2016
10112,23,-16297,178,201601,1,560,28,2016
10112,23,-16297,178,201601,1,540,24,2016
10112,23,-16297,178,201601,1,580,26,2016
10115,23,-16297,178,201601,1,750,36,2016
10112,24,-16298,178,201601,2,580,13,2016
10112,24,-16298,178,201601,2,660,29,2016
10115,24,-16298,178,201601,1,710,16,2016
10115,24,-16298,178,201601,2,790,NA,2016
30060,21,-16299,178,201601,2,430,33,2016
30060,21,-16299,178,201601,2,470,38,2016
30060,21,-16299,178,201601,2,470,68,2016
30060,21,-16299,178,201601,2,460,56,2016
30060,21,-16299,178,201601,2,460,28,2016
30060,21,-16299,178,201601,1,410,56,2016
30060,21,-16299,178,201601,1,400,20,2016
30060,21,-16299,178,201601,1,370,26,2016
30060,21,-16299,178,201601,1,400,32,2016
30060,21,-16299,178,201601,1,420,37,2016
10110,21,-16299,178,201601,2,650,14,2016
10110,21,-16299,178,201601,2,700,13,2016
10110,21,-16299,178,201601,2,600,8,2016
10112,21,-16299,178,201601,2,640,13,2016
10112,21,-16299,178,201601,2,680,19,2016
10112,23,-16300,178,201601,1,550,25,2016
10115,23,-16300,178,201601,2,730,21,2016
10112,24,-16301,178,201601,1,640,31,2016
10112,24,-16301,178,201601,2,720,24,2016
10115,24,-16301,178,201601,1,620,8,2016
10115,24,-16301,178,201601,1,770,22,2016
10112,25,-16302,178,201601,1,550,17,2016
10112,25,-16302,178,201601,1,500,12,2016
10112,25,-16302,178,201601,2,530,11,2016
10112,25,-16302,178,201601,2,600,12,2016
10115,25,-16302,178,201601,2,780,24,2016
10115,25,-16302,178,201601,2,800,18,2016
10115,25,-16302,178,201601,2,840,23,2016
10115,25,-16302,178,201601,2,940,21,2016
10115,25,-16302,178,201601,2,810,NA,2016
10115,25,-16302,178,201601,1,660,15,2016
10115,25,-16302,178,201601,1,690,17,2016
10115,25,-16302,178,201601,1,720,21,2016
10115,25,-16302,178,201601,1,710,9,2016
10115,25,-16302,178,201601,1,670,13,2016
10115,25,-16302,178,201601,1,700,NA,2016
10115,25,-16302,178,201601,1,650,12,2016
10115,25,-16302,178,201601,2,750,15,2016
10115,25,-16302,178,201601,2,770,14,2016
10115,25,-16302,178,201601,2,680,NA,2016
10115,25,-16302,178,201601,2,800,15,2016
10112,24,-16305,178,201601,2,580,12,2016
10112,24,-16305,178,201601,2,620,11,2016
10112,24,-16305,178,201601,2,630,13,2016
10112,24,-16305,178,201601,2,640,15,2016
10112,24,-16305,178,201601,2,730,29,2016
10112,24,-16305,178,201601,1,570,26,2016
10112,24,-16305,178,201601,1,520,12,2016
10112,24,-16305,178,201601,1,620,26,2016
10112,24,-16305,178,201601,1,600,30,2016
10112,24,-16305,178,201601,1,680,25,2016
10115,24,-16305,178,201601,2,870,15,2016
10115,24,-16305,178,201601,1,660,20,2016
10110,21,-16303,178,201601,1,380,6,2016
10110,21,-16303,178,201601,1,360,5,2016
10110,21,-16303,178,201601,1,330,4,2016
10110,21,-16303,178,201601,2,570,8,2016
10110,21,-16303,178,201601,2,630,14,2016
10110,21,-16303,178,201601,2,380,4,2016
10112,21,-16303,178,201601,2,440,5,2016
10112,21,-16303,178,201601,2,420,6,2016
10112,21,-16303,178,201601,2,450,5,2016
10112,21,-16303,178,201601,2,380,6,2016
10112,21,-16303,178,201601,1,420,6,2016
10112,21,-16303,178,201601,1,410,5,2016
10112,21,-16303,178,201601,1,390,7,2016
10112,21,-16303,178,201601,1,400,5,2016
30060,21,-16303,178,201601,1,350,18,2016
30060,21,-16303,178,201601,1,400,27,2016
30060,21,-16303,178,201601,1,390,27,2016
30060,21,-16303,178,201601,1,390,21,2016
30060,21,-16303,178,201601,1,390,18,2016
30060,21,-16303,178,201601,2,440,23,2016
30060,21,-16303,178,201601,2,420,23,2016
30060,21,-16303,178,201601,2,420,28,2016
30060,21,-16303,178,201601,2,420,25,2016
30060,21,-16303,178,201601,2,440,29,2016
10112,23,-16304,178,201601,1,510,11,2016
10112,23,-16304,178,201601,1,530,23,2016
10112,23,-16304,178,201601,1,470,8,2016
10115,23,-16304,178,201601,1,630,12,2016
10115,23,-16304,178,201601,1,580,13,2016
10115,23,-16304,178,201601,1,600,10,2016
10115,23,-16304,178,201601,1,520,12,2016
10115,23,-16304,178,201601,1,650,14,2016
10115,23,-16304,178,201601,1,750,13,2016
10115,23,-16304,178,201601,2,790,16,2016
10115,23,-16304,178,201601,2,560,9,2016
10115,23,-16304,178,201601,2,630,13,2016
10112,23,-16304,178,201601,2,590,11,2016
10112,23,-16304,178,201601,2,550,12,2016
10112,23,-16304,178,201601,1,490,13,2016
10112,23,-16304,178,201601,1,580,23,2016
10112,23,-16304,178,201601,1,560,18,2016
10112,23,-16304,178,201601,1,540,14,2016
10112,23,-16304,178,201601,1,590,11,2016
10112,23,-16304,178,201601,1,610,27,2016
