year,species_code,ess,species_name,iss
2018,21921,ess_t,Atka mackerel,118.39193602349216
2018,30060,ess_t,Pacific ocean perch,385.9241634984092
2018,30420,ess_t,northern rockfish,248.34727272008803
1986,30050,ess_f,REBS rockfish complex,51.85528092159748
1991,30050,ess_f,REBS rockfish complex,47.31226635057728
1994,30050,ess_f,REBS rockfish complex,58.713553869404834
1997,30050,ess_f,REBS rockfish complex,77.96383661506569
2000,30050,ess_f,REBS rockfish complex,78.39801783115682
2002,30050,ess_f,REBS rockfish complex,52.185866063817805
2004,30050,ess_f,REBS rockfish complex,69.93193881480806
2006,30050,ess_f,REBS rockfish complex,65.48145267479869
2010,30050,ess_f,REBS rockfish complex,71.91466762214885
2012,30050,ess_f,REBS rockfish complex,68.90415677054825
2014,30050,ess_f,REBS rockfish complex,71.25560279264056
2016,30050,ess_f,REBS rockfish complex,50.72602220527374
2018,30050,ess_f,REBS rockfish complex,50.33868234378478
1986,30050,ess_m,REBS rockfish complex,51.537105745152026
1991,30050,ess_m,REBS rockfish complex,36.88465866818782
1994,30050,ess_m,REBS rockfish complex,53.49701633485543
1997,30050,ess_m,REBS rockfish complex,75.06679078461485
2000,30050,ess_m,REBS rockfish complex,74.48724629279057
2002,30050,ess_m,REBS rockfish complex,44.34663560852217
2004,30050,ess_m,REBS rockfish complex,75.965129522758
2006,30050,ess_m,REBS rockfish complex,66.7583239382894
2010,30050,ess_m,REBS rockfish complex,72.99417380283604
2012,30050,ess_m,REBS rockfish complex,73.93211309198777
2014,30050,ess_m,REBS rockfish complex,75.7925670010736
2016,30050,ess_m,REBS rockfish complex,58.21140200001446
2018,30050,ess_m,REBS rockfish complex,47.85263377105747
1986,30050,ess_t,REBS rockfish complex,102.33908863532942
1991,30050,ess_t,REBS rockfish complex,78.76156901523211
1994,30050,ess_t,REBS rockfish complex,112.59223739871244
1997,30050,ess_t,REBS rockfish complex,150.78026166223628
2000,30050,ess_t,REBS rockfish complex,148.06596760773084
2002,30050,ess_t,REBS rockfish complex,90.01194405553277
2004,30050,ess_t,REBS rockfish complex,138.84635254478482
2006,30050,ess_t,REBS rockfish complex,131.02294261556088
2010,30050,ess_t,REBS rockfish complex,134.41653401221078
2012,30050,ess_t,REBS rockfish complex,130.57170213999134
2014,30050,ess_t,REBS rockfish complex,137.68524205741974
2016,30050,ess_t,REBS rockfish complex,108.59629640501485
2018,30050,ess_t,REBS rockfish complex,96.43785030529591
