year,species_code,ess,species_name,iss
1986,21921,ess_t,Atka mackerel,69.46047669333949
1991,21921,ess_t,Atka mackerel,279.14724785457787
1994,21921,ess_t,Atka mackerel,151.33687056485348
1997,21921,ess_t,Atka mackerel,156.21860411369133
2000,21921,ess_t,Atka mackerel,92.37993062879961
2002,21921,ess_t,Atka mackerel,303.1804927620155
2004,21921,ess_t,Atka mackerel,633.1283283094238
2006,21921,ess_t,Atka mackerel,203.73244539663833
2010,21921,ess_t,Atka mackerel,160.5215074037313
2012,21921,ess_t,Atka mackerel,260.4471670579665
2014,21921,ess_t,Atka mackerel,179.2177627597719
2016,21921,ess_t,Atka mackerel,85.51944297312664
2018,21921,ess_t,Atka mackerel,142.97713536773034
1980,30060,ess_t,Pacific ocean perch,85.06689940214845
1983,30060,ess_t,Pacific ocean perch,537.4146950219985
1986,30060,ess_t,Pacific ocean perch,507.1227006984697
1991,30060,ess_t,Pacific ocean perch,274.2983703287398
1994,30060,ess_t,Pacific ocean perch,367.1815591185918
1997,30060,ess_t,Pacific ocean perch,548.6709895904227
2000,30060,ess_t,Pacific ocean perch,446.31711529626193
2002,30060,ess_t,Pacific ocean perch,332.4406639568329
2004,30060,ess_t,Pacific ocean perch,905.6701213263477
2006,30060,ess_t,Pacific ocean perch,677.7508928850291
2010,30060,ess_t,Pacific ocean perch,993.8370256567856
2012,30060,ess_t,Pacific ocean perch,902.4322201441479
2014,30060,ess_t,Pacific ocean perch,328.79964266460865
2016,30060,ess_t,Pacific ocean perch,1179.8787251852725
2018,30060,ess_t,Pacific ocean perch,1127.2233066642123
1980,30420,ess_t,northern rockfish,33.43914911044137
1983,30420,ess_t,northern rockfish,182.6668737912787
1986,30420,ess_t,northern rockfish,224.0249704937
1991,30420,ess_t,northern rockfish,101.2122529553933
1994,30420,ess_t,northern rockfish,87.11338264764784
1997,30420,ess_t,northern rockfish,169.32699594894106
2000,30420,ess_t,northern rockfish,220.86655156465565
2002,30420,ess_t,northern rockfish,304.93771944649876
2004,30420,ess_t,northern rockfish,320.2773466236714
2006,30420,ess_t,northern rockfish,266.6088754543771
2010,30420,ess_t,northern rockfish,311.28185845082066
2012,30420,ess_t,northern rockfish,112.55641065425175
2014,30420,ess_t,northern rockfish,266.0273714101672
2016,30420,ess_t,northern rockfish,279.5048268684272
2018,30420,ess_t,northern rockfish,381.2394195148619
1983,10112,ess_f,Kamchatka flounder,29.95618954739777
1983,10112,ess_m,Kamchatka flounder,86.53668910070256
1983,10112,ess_t,Kamchatka flounder,118.89394644741002
1980,30050,ess_f,REBS rockfish complex,23.27127071061758
1983,30050,ess_f,REBS rockfish complex,267.44562838325413
1986,30050,ess_f,REBS rockfish complex,99.80620666867307
1991,30050,ess_f,REBS rockfish complex,63.89096738068053
1994,30050,ess_f,REBS rockfish complex,304.14072492095596
1997,30050,ess_f,REBS rockfish complex,153.7249631483686
2000,30050,ess_f,REBS rockfish complex,204.36926959286762
2002,30050,ess_f,REBS rockfish complex,69.42607525464288
2004,30050,ess_f,REBS rockfish complex,236.55614457888535
2006,30050,ess_f,REBS rockfish complex,171.25940732777565
2010,30050,ess_f,REBS rockfish complex,108.43520672317099
2012,30050,ess_f,REBS rockfish complex,105.9193470816483
2014,30050,ess_f,REBS rockfish complex,117.52249702847062
2016,30050,ess_f,REBS rockfish complex,129.1340241432606
2018,30050,ess_f,REBS rockfish complex,106.62123432752097
1980,30050,ess_m,REBS rockfish complex,25.201598834961658
1983,30050,ess_m,REBS rockfish complex,300.9453623825249
1986,30050,ess_m,REBS rockfish complex,96.29006533339289
1991,30050,ess_m,REBS rockfish complex,88.2689352225202
1994,30050,ess_m,REBS rockfish complex,278.8543336608668
1997,30050,ess_m,REBS rockfish complex,155.12514132859692
2000,30050,ess_m,REBS rockfish complex,221.1905383216271
2002,30050,ess_m,REBS rockfish complex,51.451212855770386
2004,30050,ess_m,REBS rockfish complex,212.5195945534628
2006,30050,ess_m,REBS rockfish complex,176.6690680675981
2010,30050,ess_m,REBS rockfish complex,107.29355448712003
2012,30050,ess_m,REBS rockfish complex,122.28242530335632
2014,30050,ess_m,REBS rockfish complex,129.9015350767027
2016,30050,ess_m,REBS rockfish complex,140.0538089843549
2018,30050,ess_m,REBS rockfish complex,118.96056580048534
1980,30050,ess_t,REBS rockfish complex,54.09062389303904
1983,30050,ess_t,REBS rockfish complex,466.8702289724543
1986,30050,ess_t,REBS rockfish complex,130.5992283945563
1991,30050,ess_t,REBS rockfish complex,122.0411126074257
1994,30050,ess_t,REBS rockfish complex,530.4795101681361
1997,30050,ess_t,REBS rockfish complex,262.5792882079099
2000,30050,ess_t,REBS rockfish complex,368.8228180852374
2002,30050,ess_t,REBS rockfish complex,108.2924216580203
2004,30050,ess_t,REBS rockfish complex,392.7123659990509
2006,30050,ess_t,REBS rockfish complex,280.4952249706914
2010,30050,ess_t,REBS rockfish complex,182.04056222097893
2012,30050,ess_t,REBS rockfish complex,169.30481988303598
2014,30050,ess_t,REBS rockfish complex,200.88950363213746
2016,30050,ess_t,REBS rockfish complex,246.43594562137596
2018,30050,ess_t,REBS rockfish complex,184.10915153458984
